Input Sample	B cells naive	B cells memory	Plasma cells	T cells CD8	T cells CD4 naive	T cells CD4 memory resting	T cells CD4 memory activated	T cells follicular helper	T cells regulatory (Tregs)	T cells gamma delta	NK cells resting	NK cells activated	Monocytes	Macrophages M0	Macrophages M1	Macrophages M2	Dendritic cells resting	Dendritic cells activated	Mast cells resting	Mast cells activated	Eosinophils	Neutrophils	P-value	Pearson Correlation	RMSE
GSM971993	0.036962683404866	0.048310846087671	0.011912829137535	0.01347284494583	0	0	0.08942081208999	0.080754413050643	0.1119083081188	0.042902962424646	0.13580172079796	0	0	0	0.084949804528486	0.1104431421403	0.061137840669705	0	0	0	0.11863751786682	0.053384274736747	0.001	0.2589791733650191	0.9779940611679986
GSM971994	0.024639705724671	0	0.13465721802386	0	0	0.4497763601608	0	0	0	0.041448994799009	0	0.095195207356743	0	0	0	0.048627831060656	0	0.032522682713158	0.060189870300498	0	0.10885479256099	0.0040873372996109	0.812	0.01437882866392024	1.1015829933606187
GSM971995	0	0	0.071726476048249	0.030376299679639	0	0.040847481363613	0	0	0.07306323542032	0.11698601003946	0	0.018863385564255	0.011436261981766	0	0.0023175377125695	0.20376350696395	0.11713541338484	0.019709530533904	0.14603429805457	0	0.14774056325286	0	0.001	0.3115141401673514	0.9521511932444937
GSM971996	0	0	0.050575819076138	0.056629398634813	0.019983860365088	0	0.024723769468648	0	0.092810514260081	0.044636084209658	0.024967705433224	0.0050774787858279	0.08695954462883	0	0.029286647338356	0.1553320340575	0.18784474969248	0.055599433788427	0.13383547055966	0	0.031737489701273	0	0	0.47821834057280027	0.884225196160675
GSM971997	0.17388887083301	0	0	0.13439633028438	0	0.027259156812012	0.028016775922459	0.096988423432211	0	0	0.083978224633963	0.0074509677348698	0.024122646201184	0	0.059588092702105	0.10982664712689	0.067379414065301	0.036231097257786	0.092116436703403	0	0.058756916290425	0	0	0.4487343771000262	0.8938039968215843
GSM971998	0.052722368006805	0	0.074834284985985	0.030568602586227	0.077203880473628	0.069021667011198	0	0	0.040498264190383	0.054988561401297	0.067078398902266	0	0	0	0.0076907942655814	0.19669804302457	0	0.045932120767903	0.17225456649122	0	0.11050844789293	0	0.001	0.2545279494902024	0.9750040461520346
GSM971999	0.09996403459497	0	0.021630192925814	0	0	0.23542511201359	0.073305538887162	0.0050265743339014	0.014361430957833	0.12512933558801	0.017179415059043	0	0.032717476247042	0	0.026188262584033	0.11937474276079	0	0.018889123011801	0.090984449330988	0.0046549909500514	0.11516932075498	0	0	0.3998435139393626	0.9158453122340392
GSM972000	0.036509272607528	0	0	0.26536467556404	0	0.009258233581397	0	0.01401540882051	0.036813848749497	0	0	0.03904934750347	0.076623823251898	0.040217622855007	0	0.26685571557986	0.059078450090583	0.02400421602277	0.13220938537344	0	0	0	0.31	0.078047385802617	1.0470262680003024
GSM972001	0.06740716052947	0.10815360634775	0.091097380696627	0	0.0015273528659516	0.27489632351078	0.061470200831765	0.0015990928466938	0	0.022096036558115	0.086865739960756	0	0	0	0.0013466430112419	0.026718249232862	0	0.041478407671934	0.079282611502564	0	0.1360611944335	0	0	0.38629587344113325	0.9230915272211883
GSM972002	0.09601864411314	0	0	0	0.072649360033715	0.13818391356195	0	0	0.017727128520574	0	0.13699178727591	0	0	0	0	0	0	0.00609369999518	0	0.27060666379864	0.11083111712681	0.15089768557408	0.269	0.08327775763819244	1.0825390818080556
GSM972003	0	0	0.24445434094378	0	0.14861183081059	0	0.077443391709044	0.12932085450002	0.050024512701039	0.18830470481725	0	0	0	0	0.035931007194392	0	0	0	0	0.09874208013321	0.01369055291922	0.013476724271455	0.351	0.07282512265914824	1.0970216418934355
GSM972004	0	0	0.11796358764952	0	0	0.31647269406161	0.071862807210729	0.014120782539198	0.0076636967606671	0	0.12777087373067	0	0	0	0.025931174691336	0.13340205259527	0	0	0.061214056941101	0.047548946324701	0.076049327495198	0	0.001	0.2644434647358154	0.9763409982362691
GSM972005	0.15439889331805	0	0	0	0	0.30761736211536	0	0	0.12233668014748	0	0.10351091328294	0	0.020383526064739	0	0	0	0.021018904513464	0	0	0.20404538967859	0.055827396447603	0.010860934431783	1.0	-0.2194	1.2012731758236297
GSM972006	0.095628876315631	0	0	0	0.07736047116872	0.018553374961734	0	0.092131547253261	0	0.1181254167459	0	0	0	0	0.018469017485679	0.099939277797158	0.1693751645767	0	0.12235509267371	0	0.18434210046009	0.0037196605614132	0	0.34207266190079083	0.9397360797586582
